RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
395012,43,"Raleigh, NC",msa,NC,1057.1574957234848,1059.1912685859015,1066.9686738631492,1072.8525826875748,1085.5423566277598,1091.5763426216965,1096.4192740047913,1095.3139896949722,1095.1094420958843,1094.6126018305051,1095.4994825051756,1096.6583840618823,1098.1712583461222,1099.2770433316055,1106.2947263578283,1115.110255899292,1125.1452924883258,1131.2563593931538,1133.5652645375783,1133.7044736549703,1133.934025085605,1132.5598726284863,1130.128704515276,1124.659069958362,1125.040785858282,1133.160062776935,1144.79135920444,1157.645647956231,1167.482308504137,1174.1964005277027,1177.7096065278115,1175.5170951357998,1176.7694011058318,1173.967186467481,1172.0850654800627,1168.0167337044254,1171.7113437985788,1181.8718105277392,1194.1237036811194,1203.3065512466508,1211.7882535054607,1215.9816969046863,1219.6855283516156,1220.1908383964485,1220.218158677242,1216.2925187139685,1215.4097908092783,1212.561608017279,1216.9426491437798,1218.3393198820438,1229.408103375203,1238.8282128121446,1249.7780815220226,1259.1115038136506,1265.4297485409365,1268.089624707228,1265.0099695106542,1260.759986335962,1260.41603356352,1264.64696801821,1274.6757497540398,1278.2090282345368,1281.9586611975233,1278.7702203412637,1279.2964551294108,1284.1434698969435,1291.343961473691,1300.1004914045375,1302.0857756875225,1304.2013720603807,1307.49100230791,1308.59564529018,1313.729194189384,1317.6302841391164,1330.4151451999526,1348.872962384061,1379.7736018290889,1417.646974278002,1455.7113805835813,1487.21767003069,1504.1839926279274,1513.962921031738,1519.760353825609,1527.34446027257,1536.023640661076,1544.9712331971125,1559.0240151442147,1577.8576952149797,1600.5428303201697,1626.8008336507066,1646.488253875103,1657.8749953849542,1658.3421083969429,1648.506041223049,1634.737040714237,1626.1770068990852,1625.6593919562092,1633.3251238780213,1643.3097644814704,1653.1645770581586,1664.0508866590903,1668.1240301721566,1676.9771410460874,1676.625089780062,1672.421718790548,1657.5420293921256,1643.2671636125096,1637.051605560678,1635.3339516280375,1642.3740181406204,1646.0978496142113,1653.7358578021815,1661.251037060308,1671.3871018986415,1677.1448813333207,1676.636893026196,1666.208181556801,1657.2786258398185,1648.53711706309,1648.83611872808,1651.2308070192857,1657.2272870014497,1666.7178535123269,1672.476168768279,1680.983374352529,1681.9620583881415,1684.2060373411302,1682.507262992212,1676.2782661129709,1668.785319376468,1659.1663855373242,1652.8098924025587,1654.8547797275635
394849,44,"Memphis, TN",msa,TN,875.6562267084099,877.5171217696943,878.9377964132551,880.036454141302,878.7275558640589,881.1790926575608,882.0645245893107,885.0700757566267,884.7138309889201,883.965753113636,883.689069721964,884.2121872544088,885.6823310022027,887.7729095258256,890.8821982107104,893.6878061417791,894.4467967748169,897.8613386992594,899.1637948260912,900.8887532773978,899.7610137864901,899.5173679386551,898.1590304393022,898.8940308468538,899.8443492986185,902.3137668296985,904.4512500580711,908.0995779355773,912.3831102436973,913.8347085335162,917.0189817743272,919.4565126772449,921.559931427856,920.2427074954708,919.2581771449281,919.4353170015225,921.5312419048964,924.8555644917088,929.5951375418971,935.4490701815278,939.9263294387945,946.3828202778318,949.4578589128953,954.164664818449,952.1991663514567,952.4814201625879,950.4893022968507,953.2325486944482,954.3440189281549,958.6181928613275,963.4328632192077,970.4607643716887,976.9476074347313,981.535136956288,987.7194398760764,990.7051733703325,992.249642401585,988.5800164758816,987.6367255133554,990.621894393388,998.5528136090234,1005.7004640740552,1017.9199188241184,1026.451896419842,1037.5592187107784,1047.4938806068967,1062.374232029703,1073.4908963088765,1080.4258440372253,1086.545944644797,1094.395588055604,1100.714318441241,1107.827005599958,1115.1908915737638,1126.0419881009186,1141.5691601293163,1162.6769198288616,1183.7434569253269,1200.22952201757,1216.8005694442422,1232.2552321755877,1245.9293460380104,1248.922943107592,1254.4255072917474,1255.9229669901258,1264.392600794824,1271.8285282493032,1283.1271429282724,1295.3835202196315,1307.9513725220386,1317.28740997503,1316.5900669598975,1314.2139489763836,1308.5232609304326,1314.1532474153396,1314.082624784937,1321.2513540729146,1321.3676880641756,1330.1388695651,1338.206978810138,1345.9706307925067,1349.5649939758732,1350.4963145950758,1350.8902652453546,1343.2676877978515,1336.7767267979186,1331.6963761055838,1341.9642005341536,1355.2739041559812,1365.1731048904821,1370.5172400458264,1372.3089717610003,1380.8760603339174,1386.4587574061736,1391.892313187747,1393.728213599189,1395.192877588197,1396.5781591900443,1395.8394834214441,1390.781822715964,1390.5106283792225,1395.7005924467835,1406.6061931139814,1415.5949217550956,1421.2054573934872,1425.766557231162,1422.153557285189,1423.31704364094,1422.4075967569822,1424.3208051497181,1420.498839124268,1416.3751570143565,1414.6964962167533
395022,45,"Richmond, VA",msa,VA,941.9632957686549,948.3549431965657,953.7355258866852,958.4280330700957,959.0715126263908,962.1517979970507,964.9582115474418,972.3667606966401,974.7944928045853,975.9148949680817,969.3102395883884,968.7044500487127,968.169982861164,970.6078174543989,977.7291779695888,987.3911831270541,993.1803765686495,996.8038278640886,997.7657840661888,999.8512450888273,998.1965160778218,997.0018140332568,993.1677993958895,994.9511921252267,997.1039885382221,1003.2210533138203,1012.9000632278922,1022.071056165748,1033.570779378949,1037.6298046708014,1043.7820174022709,1043.9449791348857,1043.4278298708641,1039.8893426435939,1041.4094631445362,1044.1699829906627,1050.137095036028,1058.5139074284104,1065.7178231714781,1075.6843628437707,1082.186852864991,1091.2138544150898,1089.1389556682905,1086.711641917962,1083.5459190745723,1082.7807753425784,1090.7127576041562,1090.4958921791845,1098.6521621132292,1101.5571337113543,1115.190454901083,1126.5344781172212,1133.2580498558802,1136.5984539581502,1134.3374536331532,1135.6427006847891,1133.7566884348594,1132.5774331683526,1131.3717859689639,1135.505212812293,1139.3961085952803,1147.6944322141812,1155.2125920709907,1160.9399661997006,1169.3246810438345,1172.530021463908,1182.6644458538635,1184.463189960721,1189.8821858637407,1192.3551326935892,1196.4648880131679,1197.1514830464182,1199.6578734181455,1206.4263589578643,1224.1450345003616,1243.2846367512743,1266.3967161913429,1287.0790054954766,1308.337682401017,1321.142621710615,1329.1825852165562,1335.445388987172,1343.861143559453,1356.3254745583486,1364.163549019507,1376.2026194127445,1388.9416142074522,1409.3622595076388,1429.3576738346617,1448.9489867613677,1468.8107646882809,1476.7962456310865,1478.5976253044137,1470.4932874199228,1466.0498504166483,1459.7071455771352,1457.939018112461,1460.2331803284724,1470.5008720055803,1481.687532953099,1490.8787896388847,1496.800850340781,1498.143044783611,1501.1113297536963,1503.7741998026236,1501.7852160794166,1500.23425376507,1493.9779931047024,1501.594692435059,1512.479944803219,1527.7475003830534,1544.2106468422794,1554.623967292153,1568.9580231886757,1579.4815095077784,1587.256873902973,1583.695093174326,1575.6303593407347,1577.3191548423163,1581.6348543008698,1583.5931043590672,1588.5640157726307,1602.9529386933639,1617.4493057193486,1627.8498474990395,1634.843986122579,1647.9022079790525,1649.2671279383228,1645.6572375760184,1634.811041040739,1629.9166006414464,1630.758186753373,1639.1655217979787
394807,46,"Louisville, KY",msa,KY,798.9561250049775,814.6145279821054,820.0958375378431,826.785420696183,820.5387541823784,825.2491152091268,824.1096728293364,830.2035488471973,828.2057795918274,826.6679714724293,823.4706891360958,828.0237796606303,828.6089012903097,833.12600614118,834.3785170368822,843.4070156391339,848.5638463832894,857.5674890042528,861.5833799592499,866.7771472811149,864.8131632761665,862.7498938290104,858.6261058850912,863.3414909667232,870.0791887976612,879.4477167220093,885.9496698111692,892.7751149606355,899.717159116282,903.7362667414931,905.1163296796368,903.1913438120586,904.5564719476502,900.8617323893938,900.9708063903972,902.8706665871391,910.7782796988079,915.5533798737775,918.8624331424353,924.4634150112305,930.1715335116337,931.1901908891566,930.8430631658341,930.156768063553,932.7041075281978,933.898363139739,935.5051247422394,936.9975415987408,938.5682853394926,942.4817382263217,946.5198673441361,955.1446649662807,962.0059418085309,966.7958000320871,965.4396329243502,962.1088450488057,962.3490816148784,965.8786730812234,966.9183143756238,965.5573548423803,965.3158143196865,973.9694570278542,981.5675153627595,989.8795088150865,992.6222886531025,999.7984396005494,1003.4669479834934,1006.6996546583002,1009.577452119509,1011.4609020598355,1012.2257179088256,1015.4036037492783,1013.8942058413546,1019.5978053539768,1020.6247232404997,1032.6085071275734,1041.4583788056534,1048.3295338639193,1058.3268393315348,1067.956704034839,1081.3814902377717,1085.718758823991,1093.0383629311857,1098.1218212237047,1108.0937032637867,1119.1805246668737,1133.071580000796,1147.9904547335698,1159.4913656059807,1168.9418628031915,1180.5373693363642,1187.702037231521,1192.8131943824944,1190.6114464993955,1193.0910004960224,1194.3879642133918,1200.2946571605096,1205.5731594135912,1215.0795292020075,1221.434402326415,1230.8226801114738,1235.2654388832593,1240.4437225915854,1239.4606769996572,1243.4475991062018,1244.884736356125,1253.669229582069,1257.9235064648087,1267.9726998770252,1278.585407525863,1289.2747930036162,1300.4990247721405,1306.2234491756362,1315.1178910544645,1319.3742979690232,1319.6337337769794,1319.3210776118024,1321.3212516053982,1320.5950927688539,1325.721594934569,1322.604766098407,1328.6686811077338,1332.2322334791072,1340.3673472076057,1345.6291392519477,1349.7236940101313,1354.7320880327045,1357.4573179393626,1356.8904452878264,1353.247855699811,1350.0388954228727,1349.4916172928195,1352.3213224964038
394910,47,"New Orleans, LA",msa,LA,1093.5834680467124,1100.3590130425428,1104.8409360017765,1120.682689834013,1124.9504069624354,1136.9433524584763,1144.720584713134,1141.406918367017,1144.0049925047776,1137.939574460853,1142.8677589912602,1129.8370592823185,1143.4313075457158,1138.8657497012862,1149.7668362461827,1138.5936903374218,1145.2397226387072,1146.626293123838,1144.768532175224,1141.5733222771369,1139.7263702965695,1144.6311834265668,1143.6826428311113,1146.173022269088,1143.2296807091036,1145.6038109423043,1142.2864039717722,1149.514534468644,1155.061389131722,1160.9743826275055,1162.06861948496,1161.2371896820546,1161.8364939924165,1160.2985835559202,1160.369609078501,1162.4190435651265,1163.2288126332553,1163.2197780102874,1169.0685733022542,1179.3077639691603,1184.605360338896,1187.648220935385,1187.3219891748806,1183.9984510836662,1180.1072261713405,1178.9194790217134,1182.2272831397725,1184.69460112502,1187.3545309219276,1197.0242782546861,1203.876943594517,1214.091854908278,1216.2808119285921,1219.2946284778302,1218.4965564006857,1218.9823527984313,1217.732540513593,1219.524890992272,1223.6834871505957,1227.0998107496298,1227.534264036572,1231.3564811631843,1239.0377736659618,1241.8898396752506,1243.5776851768744,1245.4798579724452,1252.2871361377024,1254.6441661367421,1259.8255131059889,1263.3741874441212,1269.2155105417908,1268.5872706033897,1272.6386573513298,1276.2474243127306,1286.6346765537048,1294.8066794074782,1306.5530306759929,1318.0045481690217,1332.1596564412796,1346.9748473244606,1370.3110951194103,1390.858006201532,1410.8782089052693,1423.1633029874508,1435.6077668915816,1449.7924934839355,1456.7419577121332,1470.126191146253,1474.2559118957056,1481.644524509477,1483.3979578397432,1484.126594888838,1484.0152630903574,1479.4899842128245,1476.5649013354027,1471.5987294860513,1470.7095785554434,1477.3856138077465,1485.5270829588324,1495.2511226511344,1502.362547339012,1505.7723425908828,1508.9237140489772,1511.9399962602513,1514.2186048068365,1515.935009881823,1513.3619860658855,1514.1970963853437,1516.0667000189148,1519.970623059792,1523.842778183935,1530.3102568515067,1536.0681736103288,1541.8947222973325,1545.4320132633045,1549.2744598938204,1557.2857273231632,1558.9685394108922,1563.821813303126,1559.130016986326,1562.1910657164249,1569.2044768532057,1579.4648381268232,1586.5218781407218,1584.53761372223,1582.6116629185206,1577.7647896226104,1572.255969859048,1566.0913924567344,1562.0503872586687,1560.0382734922057,1562.5922044203585,1567.8583931359954
395053,48,"Salt Lake City, UT",msa,UT,941.5614469777457,943.6252908588599,950.652913832535,959.6044725449483,969.2193218519603,971.0942051230816,972.1123458319389,969.1048423435552,971.2600341607196,973.8975938171028,982.4894812995824,987.582386889939,995.884166780246,996.7202217422929,1004.7618943140005,1008.7011369408879,1016.4002869544745,1018.7605645936362,1021.5808719424301,1032.091851494382,1035.4463342559877,1036.0116898550734,1031.2953886657751,1025.4613052181217,1028.1815047534785,1039.005239442347,1052.4949804028877,1064.7862346537213,1076.727596683785,1086.11346429228,1090.676323579683,1094.3633440832648,1100.173410059015,1104.195988979137,1092.8967814333262,1087.5879340943347,1092.2767471741054,1108.2997668113612,1121.625501790064,1132.6448913262109,1138.4397435472588,1145.1150890699287,1146.829656928859,1155.7204864462376,1161.8188042745278,1161.3982483819693,1156.3387664322563,1155.5614370597782,1162.9738981192934,1171.1112004444635,1178.9336327585065,1188.9818993584734,1199.2350307754566,1207.193049373858,1214.4937604221607,1216.4850279770149,1216.7825860615558,1207.575428935955,1202.0521600873642,1199.438485144838,1205.9487874723472,1211.709062884869,1223.1659738477601,1223.7498921786898,1228.7723921229262,1231.878010909745,1241.6990680579127,1246.915757238377,1250.6611849573378,1252.2101162329996,1251.777398238296,1250.1708747855837,1258.058832137841,1279.0467549278706,1300.3039826423105,1324.3829485252352,1347.5103714502316,1375.762662592224,1403.200504725714,1425.3714605695243,1445.608372315224,1459.8509625993156,1468.3515039036135,1480.1316277999858,1491.3642177033112,1508.9843244290048,1529.291812900268,1551.839318138407,1571.1165427916326,1584.272690357405,1593.3859584938564,1597.8102727356054,1597.412058989543,1591.5537427494858,1582.2319787661474,1577.608953230659,1570.5254755043145,1574.4251574230238,1576.9158165501685,1587.2058040683974,1596.3838828255734,1603.4653420729353,1606.08282172694,1604.5376489644125,1598.3535888314636,1594.3094113733387,1582.3830778137713,1574.56590737184,1572.6463571930235,1583.1444157128217,1593.2668794252,1603.0405412641878,1613.606124519877,1622.142052042013,1629.6258855296787,1630.6074473650856,1632.6640443239858,1618.2055421714695,1601.0011278947864,1586.306066388834,1585.1581454798118,1593.4256675656668,1609.6948565425394,1626.2951542339633,1636.556986336011,1637.852609607099,1638.56719345793,1638.8854809738693,1633.5775613701142,1624.6274122300401,1612.4053910468274,1597.66398891385,1580.6408754772744
394669,49,"Hartford, CT",msa,CT,1099.9975354663397,1099.120463960508,1105.6667564901202,1116.4508126194144,1124.3844608180316,1120.7251648789952,1121.0125504526145,1123.220733737333,1131.3942782247511,1136.0817262513272,1135.4663607540447,1136.1783115094313,1133.6018739957692,1135.726796967593,1133.426268116323,1136.7259818639302,1143.0215176776676,1147.2622701663788,1149.4993586187927,1150.0687198351002,1148.4531049243687,1144.6383199742156,1149.083561498461,1149.7797384891808,1153.124724315253,1151.2919130108012,1158.064807685599,1171.298262040342,1180.619270972838,1183.6177304291514,1182.9952532790348,1178.0565025236283,1174.2870755611348,1171.2492494409319,1172.853835682725,1173.7632629370905,1177.5853859251215,1179.4363843435847,1191.315075097159,1197.9614431485186,1206.7863490883417,1213.0705513315038,1211.225266306225,1211.2144043833737,1207.738608291971,1211.9734336132467,1212.4543380338393,1211.270970275946,1210.5959907966794,1214.2746341555896,1219.1111152475037,1229.0903655670654,1236.5978498561576,1246.4292239767656,1249.1225394883447,1246.5636364792886,1245.859640332993,1239.8966319692543,1239.5575263600822,1240.9064769640024,1248.5976110932575,1253.8951121529135,1259.5118389914956,1266.7969633821156,1272.1652900641557,1275.2343880085286,1278.2543614637364,1287.530926429938,1300.5273003086654,1312.3253905785627,1316.065969358318,1320.3106925079796,1322.3622381897853,1333.0682949507616,1338.1592987180245,1353.9242409288402,1372.3037182037622,1395.394391896855,1418.2382201106627,1432.0713341077567,1450.074892278256,1449.7666500337086,1463.8037210039433,1469.2395728020822,1480.827787086798,1484.9604618236294,1495.7012623013836,1511.3672843304967,1528.7609926317534,1536.7620639229294,1548.489936618772,1558.6627617511608,1570.5696487854805,1577.2189684194009,1572.5449169565318,1569.4163984292597,1571.12670477896,1589.0700307973198,1608.8505138877642,1628.5777100036798,1648.3711408725603,1662.866694135702,1671.6042919601407,1676.1693415531502,1682.5697482399291,1684.9672694922967,1680.4874456670705,1677.2704138128793,1683.607224334685,1696.1893993807482,1718.7627436071937,1739.1724411262537,1760.5222101845827,1776.2267583109488,1787.422724007991,1797.2129553873046,1800.7118960312514,1800.940978730032,1798.3487566112801,1805.2685141560166,1808.2998945274894,1817.554233160556,1828.1150810906802,1838.8159521159535,1854.398871579879,1857.1418233681115,1871.9703694297975,1871.873100933548,1870.9483758923648,1867.5606985855766,1868.5908545554646,1863.9074003706298,1863.5399278463312
394425,50,"Buffalo, NY",msa,NY,764.8412734634314,778.4134914829526,786.4601910746155,791.9927567391501,801.9361985598581,808.0655957784546,811.2036471726886,814.9568127640006,815.1447356831719,809.1610789413156,798.7194124615264,797.5851458757514,801.2370604183709,803.9296706364399,805.4566918059924,820.3568306653958,836.4753781684605,847.14863650692,834.9582041293552,828.6829115155198,825.7150685798248,827.3437587661829,819.8048195091894,819.7600763093592,827.9800371910165,840.5438940919847,846.7503041537743,848.4987808909565,857.4019979755483,867.3902841372332,876.9424556588755,876.064183844669,865.8563684014865,863.6808673685973,861.8992806237547,870.0456024035362,870.6078483758765,875.4488975461938,878.801266581956,886.6359325111513,890.855719605998,896.7701490515108,897.9965336983569,900.4173302328429,895.872394589545,892.4958012353005,893.3037855373715,899.1132128229649,905.4797176345751,907.3593021591963,914.2122908324073,923.2275706388497,934.0263496204442,934.3482154112075,937.382251854744,935.5313804475254,933.8173980817313,935.2657320193083,932.0866323224343,938.7088730878454,935.7204883471428,949.1208878138592,954.0913383731709,970.0302303968544,974.715399465552,984.5139161101514,987.0948927766663,991.1793126043905,993.0642530465379,997.8876639076966,993.4053271273756,993.9380128505483,997.8337774423178,1013.6640829923198,1023.8381178242736,1035.6356798156671,1047.663918676683,1062.2575458334156,1073.4737876956938,1083.7014360927813,1094.4071709048555,1098.070534438336,1099.2858688878484,1102.8888720731572,1108.8603478381121,1121.4579871248095,1131.8568005272855,1142.9396118066918,1153.6199156056618,1164.1136777369497,1177.4124799254694,1185.5683329336202,1188.9927208130603,1187.6029955820484,1187.7002222344145,1189.7735487083698,1199.1058941502647,1203.6528488866895,1213.1884298002142,1217.1787548708876,1228.4868326628855,1235.442912671753,1246.6393385306399,1251.6931545198318,1253.2624457952247,1255.3851651194668,1253.2244909754224,1255.7372243284572,1257.5578934882737,1269.4701886330715,1281.072517219784,1287.577421194437,1292.471420676065,1294.4729653625375,1299.61008224902,1304.3969458852573,1313.8666647597179,1318.0392706622379,1319.9735343206971,1320.4280283827516,1320.6451542163622,1323.4826756622695,1324.606775143756,1335.4474109921691,1338.8425691602115,1345.4259584169345,1347.9379118080942,1353.8512375387288,1356.508369232785,1357.25446650133,1355.0966218440287,1357.1893057178681,1364.9573434170268
394388,51,"Birmingham, AL",msa,AL,892.4793219321587,897.8983737647881,904.6888306228329,908.6248391223231,907.1870591636765,906.6178250533438,907.5469911983206,907.5796833192202,908.8147732421745,908.9894411513723,909.5313860948801,911.0171309048584,914.7184357326585,919.9929274677108,921.6935003895562,924.3977441681286,927.6025016012711,931.1719703292318,930.4339437261845,928.7191533025986,925.2485861283571,923.4532016419654,922.8711141567575,925.0121113233722,926.2101158304295,930.3729849472606,936.8478387472344,943.5997745359269,946.8264451499014,947.093451237604,948.6470215955745,947.6298094301858,953.6192827805983,950.7734591229045,954.3020597445983,950.3087623961933,952.5877735011015,955.8519190297641,963.2316921802238,974.2034304974245,981.9767406061821,985.8561315704311,984.1581944435418,982.9189742048745,982.3507930397296,987.7766002394405,990.1065138386465,995.7381009080154,994.9761882316234,1000.7371910313873,1001.9366898663318,1008.9094669637411,1013.9587973930007,1020.1556158593907,1022.8163477355324,1023.7178873170558,1025.7953422085056,1025.5296915983095,1026.4904291766463,1024.9655791444154,1026.8169171680859,1028.3528035491754,1040.2896501373475,1046.6361560451503,1048.8044170034875,1047.3588462082773,1057.4894447876648,1066.2145311563968,1072.9226252109177,1072.4496631437908,1076.1954302559545,1081.368140018667,1087.3491847737228,1090.3750165906988,1091.5506369630393,1099.2441858255518,1116.857917338554,1136.728200620783,1156.3951033237693,1169.6753081953832,1177.1714095080688,1177.848735886687,1178.866130841721,1190.8193683955326,1199.7338929458804,1208.022927761883,1211.914132301952,1220.4859616553651,1231.0450008592877,1241.299835090009,1253.7509205185538,1260.7246689821466,1258.1627917777173,1249.877061163817,1250.1006493006134,1248.6723434322391,1251.6244782579972,1256.4751859118921,1271.2172515952534,1286.465230843201,1297.2846250148937,1305.4861915204135,1313.371168294797,1317.0078681697564,1316.191163269165,1310.8658965799164,1309.6267002484442,1309.1684192619389,1313.1500425260574,1320.0032548857353,1326.7859393268561,1332.9951480656878,1336.3525385191842,1344.6204047056533,1351.508963071272,1356.3881008105993,1360.1684767743654,1364.231369803417,1363.121164726604,1360.4140386101224,1358.7922949484828,1365.7151799642659,1375.5318552985643,1385.5979723173755,1392.40356941856,1397.4446093492083,1398.5135145858553,1402.373768757605,1396.6813668657283,1393.3193542914773,1388.2923066290919,1386.1662799643757,1385.1719777230749
395031,52,"Rochester, NY",msa,NY,855.2588242390117,852.1974626468756,859.9132461965158,862.0228020830217,870.2306655250877,879.5470627172703,880.5761799692436,877.8785005856209,875.1552265284245,882.0981169652235,884.5149351346619,879.119201679704,877.3678718934905,884.0086665586995,896.3821265659745,896.0097014081927,901.908199244658,905.2555696112697,907.0422396050158,906.2507695844729,906.4294202095701,907.8234022137889,906.777026705078,899.852137716681,903.3689473494151,912.379155197533,920.3899121318129,925.844086061148,923.5716271969715,930.1713045690593,934.9753809969427,939.0353044065556,938.463288259365,932.929152418563,931.603897629353,928.6241877409597,936.9366259424822,943.2857989675173,952.1682155363011,957.6579799037148,963.659814685837,967.4738381350637,967.6795610333459,968.5488645473881,968.9540231470141,967.200598764938,958.5917964780255,959.603990565746,961.1849747017011,972.7695831621701,979.2295553993504,992.1050070080024,999.1739726231666,1007.3100457362079,1007.6059034446035,1006.2381299749567,1001.9330467046581,996.9617838419016,996.8499603941658,998.2190306858438,1004.9824294561994,1011.6823603609191,1020.089668487994,1022.7540735424981,1025.5333195725334,1030.2470228053312,1038.08267941751,1045.0895254830455,1054.144530506681,1058.6367700810947,1065.3214789687686,1071.5519461434274,1073.1038920809178,1079.0678558286932,1086.9435921579582,1105.6095007487577,1121.3420778912373,1133.391677406201,1145.4609468017131,1159.1465066541791,1160.8885276613607,1163.0530428644117,1159.59038204654,1162.7257097701363,1166.9291362380488,1182.979752497162,1205.5321770518856,1228.7656024183245,1249.900582194654,1267.6300710213386,1277.3468880192954,1273.4589748563742,1267.830033671824,1259.1450686364988,1256.8702094096577,1256.0463560599717,1266.1658278081125,1270.6998461812384,1280.7599974285101,1296.1037373257388,1312.318090424542,1325.160119689839,1329.1631879760898,1333.2554068242464,1335.8063034014217,1336.3789438604613,1339.2159261585812,1343.5157833929584,1345.2056106961081,1356.6629613352864,1362.182400149091,1376.4523690438095,1380.162244975669,1388.391070387299,1391.564611631949,1390.8150143188088,1389.7460893023335,1392.889332553167,1399.8911265425252,1406.7247574980795,1417.8057085871517,1428.4391195671044,1442.0283091837046,1444.0772747227315,1452.6833401318652,1459.1566671584876,1465.4004207029839,1468.8581771302067,1471.1559653894844,1474.1158598637262,1474.4871040754072,1479.672730930804,1483.1492444248827
394640,53,"Grand Rapids, MI",msa,MI,827.3806471173789,833.9523400869704,846.1069742351093,862.6605561946494,877.7232017568145,893.7240016526908,901.247404711114,909.25095196896,907.0056262121932,905.2188108006876,900.4742625590796,900.8876526040916,902.1452212080635,907.0037521202521,921.1269472382576,936.9481773096916,957.0433522851492,971.507984049842,979.110424729379,976.9455809022642,974.0611272244809,966.7938649015861,969.9804644938173,972.5730127453463,976.7336251881883,987.229955080222,996.2066631815076,1015.6419760147123,1028.1718523867962,1041.0465197470846,1043.7114003553786,1038.489524904637,1031.7582845582772,1031.3380776436552,1025.3867629993836,1021.2292762487585,1020.5198153046316,1031.384560180181,1047.594209426,1063.5409570284125,1073.9019916686234,1081.279017295957,1085.4867937453623,1090.2118858450656,1086.8221125327998,1083.1403769816407,1082.155254484827,1087.7726312902062,1091.6542274776327,1095.0355269033168,1101.2021640898447,1110.7179993006648,1124.3173842058363,1135.2518299842159,1143.206509570031,1140.1188460495835,1135.589555162567,1130.0370612818022,1132.9001894078574,1130.4121361262364,1136.284804205786,1142.367954478266,1156.3724873303327,1160.9743460426355,1167.121414894228,1175.6467581792397,1186.894646676738,1185.1675780403527,1182.7689232553191,1184.8927590039982,1195.9534716287383,1199.6840380393294,1197.11798555721,1200.9361597346337,1219.1310804109103,1239.3175265248567,1261.3861262637274,1278.219852834559,1306.6417517466834,1325.5645149579714,1338.4494003487657,1316.9595533362838,1321.1560460293085,1330.2466998062157,1353.621255179167,1360.3065071936549,1366.1077974640232,1391.3868903681746,1412.4624840174536,1428.0573865613856,1439.6366460791598,1450.1904214962083,1459.3920884177548,1454.657311374021,1445.6443643367288,1432.9430989338318,1436.942428889589,1439.9279099239939,1453.9258505245648,1467.530005966829,1489.180408603553,1506.3081981333657,1515.6390371719071,1515.5285783575905,1516.2337774906919,1510.9380846672748,1514.395900237984,1513.9507412406977,1522.5674767218102,1526.8609597474463,1539.7842623421152,1547.516002957018,1556.0088253498657,1566.8934607525373,1575.4484600974035,1587.0191821828348,1584.4602023893133,1578.9880940335288,1571.9699901565837,1575.2767275757938,1582.8652590030497,1588.8018020320017,1596.9323713800327,1609.0189684261147,1621.8235116055876,1639.2501494455953,1644.77907011121,1648.1682882511075,1640.7482495843003,1638.4193316663993,1640.973137781446,1640.5401259633095,1646.0085731672218
